Timestamp,PT1,PT2,LC,LC_VOLT,Packet Delimiter
1913179,643.36,650.39,-0.40,0.00,-42069
1913240,643.36,649.18,-0.40,0.00,-42069
1913271,643.36,650.39,-0.40,0.00,-42069
1913302,643.36,650.39,-0.40,0.00,-42069
1913393,643.36,651.60,-0.40,0.00,-42069
1913454,643.36,650.39,-0.40,0.00,-42069
1913485,643.36,651.60,-0.40,0.00,-42069
1913516,639.72,651.60,-0.40,0.00,-42069
1913577,644.57,650.39,-0.40,0.00,-42069
1913668,643.36,651.60,-0.40,0.00,-42069
1913730,644.57,651.60,-0.40,0.00,-42069
1913760,643.36,651.60,-0.40,0.00,-42069
1913791,643.36,651.60,-0.40,0.00,-42069
1913822,644.57,651.60,-0.40,0.00,-42069
1913851,643.36,651.60,-0.40,0.00,-42069
1913944,644.57,652.81,-0.40,0.00,-42069
1914005,644.57,652.81,-0.40,0.00,-42069
1914066,644.57,651.60,-0.40,0.00,-42069
1914096,644.57,651.60,-0.40,0.00,-42069
1914127,644.57,652.81,-0.40,0.00,-42069
1914219,644.57,650.39,-0.40,0.00,-42069
1914280,644.57,651.60,-0.40,0.00,-42069
1914311,644.57,652.81,-0.40,0.00,-42069
1914341,644.57,651.60,-0.40,0.00,-42069
1914372,644.57,650.39,-0.40,0.00,-42069
1914402,644.57,652.81,-0.40,0.00,-42069
1914587,645.79,652.81,-0.40,0.00,-42069
1914616,645.79,652.81,-0.40,0.00,-42069
1914647,645.79,654.02,-0.40,0.00,-42069
1914678,645.79,652.81,-0.40,0.00,-42069
1914708,645.79,652.81,-0.40,0.00,-42069
1914739,644.57,652.81,-0.40,0.00,-42069
1914831,645.79,649.18,-0.40,0.00,-42069
1914923,645.79,652.81,-0.40,0.00,-42069
1914953,645.79,652.81,-0.40,0.00,-42069
1914984,644.57,654.02,-0.40,0.00,-42069
1915015,647.00,654.02,-0.40,0.00,-42069
1915045,648.22,654.02,-0.40,0.00,-42069
1915076,647.00,654.02,-0.40,0.00,-42069
1915229,647.00,652.81,-0.40,0.00,-42069
1915259,645.79,652.81,-0.40,0.00,-42069
1915290,645.79,654.02,-0.40,0.00,-42069
1915321,647.00,654.02,-0.40,0.00,-42069
1915351,647.00,654.02,-0.40,0.00,-42069
1915443,648.22,654.02,-0.40,0.00,-42069
1915504,647.00,652.81,-0.40,0.00,-42069
1915535,647.00,654.02,-0.40,0.00,-42069
1915566,647.00,652.81,-0.40,0.00,-42069
1915595,647.00,654.02,-0.40,0.00,-42069
1915626,647.00,654.02,-0.40,0.00,-42069
1915718,645.79,655.23,-0.40,0.00,-42069
1915780,647.00,650.39,-0.40,0.00,-42069
1915810,647.00,655.23,-0.40,0.00,-42069
1915871,647.00,652.81,-0.40,0.00,-42069
1915994,648.22,655.23,-0.40,0.00,-42069
1916086,648.22,654.02,-0.40,0.00,-42069
1916115,647.00,655.23,-0.40,0.00,-42069
1916177,648.22,655.23,-0.40,0.00,-42069
1916331,648.22,655.23,-0.40,0.00,-42069
1916360,649.43,655.23,-0.40,0.00,-42069
1916391,649.43,655.23,-0.40,0.00,-42069
1916422,648.22,655.23,-0.40,0.00,-42069
1916452,649.43,654.02,-0.40,0.00,-42069
1916545,649.43,655.23,-0.40,0.00,-42069
1916605,648.22,656.44,-0.40,0.00,-42069
1916636,649.43,655.23,-0.40,0.00,-42069
1916697,649.43,655.23,-0.40,0.00,-42069
1916728,649.43,656.44,-0.40,0.00,-42069
1916820,645.79,656.44,-0.40,0.00,-42069
1916880,649.43,656.44,-0.40,0.00,-42069
1916911,649.43,656.44,-0.40,0.00,-42069
1916942,649.43,656.44,-0.40,0.00,-42069
1916973,649.43,656.44,-0.40,0.00,-42069
1917003,649.43,655.23,-0.40,0.00,-42069
1917095,649.43,655.23,-0.40,0.00,-42069
1917187,650.64,657.65,-0.40,0.00,-42069
1917217,650.64,656.44,-0.40,0.00,-42069
1917248,649.43,656.44,-0.40,0.00,-42069
1917309,650.64,656.44,-0.40,0.00,-42069
1917340,650.64,656.44,-0.40,0.00,-42069
1917431,650.64,652.81,-0.40,0.00,-42069
1917554,651.86,657.65,-0.40,0.00,-42069
1917585,650.64,656.44,-0.40,0.00,-42069
1917615,650.64,657.65,-0.40,0.00,-42069
1917645,651.86,656.44,-0.40,0.00,-42069
1917676,650.64,657.65,-0.40,0.00,-42069
1917830,651.86,657.65,-0.40,0.00,-42069
1917860,649.43,658.86,-0.40,0.00,-42069
1917890,651.86,657.65,-0.40,0.00,-42069
1917921,648.22,658.86,-0.40,0.00,-42069
1917952,651.86,657.65,-0.40,0.00,-42069
1918044,651.86,657.65,-0.40,0.00,-42069
1918135,649.43,658.86,-0.40,0.00,-42069
1918166,651.86,658.86,-0.40,0.00,-42069
1918196,651.86,658.86,-0.40,0.00,-42069
1918227,651.86,657.65,-0.40,0.00,-42069
1918319,651.86,658.86,-0.40,0.00,-42069
1918380,651.86,657.65,-0.40,0.00,-42069
1918410,653.07,658.86,-0.40,0.00,-42069
1918441,653.07,658.86,-0.40,0.00,-42069
1918472,653.07,658.86,-0.40,0.00,-42069
1918502,653.07,658.86,-0.40,0.00,-42069
1918595,653.07,657.65,-0.40,0.00,-42069
1918655,653.07,658.86,-0.40,0.00,-42069
1918686,653.07,658.86,-0.40,0.00,-42069
1918716,653.07,658.86,-0.40,0.00,-42069
1918747,653.07,658.86,-0.40,0.00,-42069
1918870,653.07,658.86,-0.40,0.00,-42069
1918930,653.07,660.07,-0.40,0.00,-42069
1918992,653.07,658.86,-0.40,0.00,-42069
1919023,653.07,658.86,-0.40,0.00,-42069
1919053,653.07,660.07,-0.40,0.00,-42069
1919144,654.29,660.07,-0.40,0.00,-42069
1919237,654.29,657.65,-0.40,0.00,-42069
1919267,654.29,658.86,-0.40,0.00,-42069
1919298,653.07,660.07,-0.40,0.00,-42069
1919329,654.29,660.07,-0.40,0.00,-42069
1919420,654.29,658.86,-0.40,0.00,-42069
1919481,654.29,661.29,-0.40,0.00,-42069
1919512,654.29,656.44,-0.40,0.00,-42069
1919543,654.29,660.07,-0.40,0.00,-42069
1919574,654.29,657.65,-0.40,0.00,-42069
1919695,654.29,660.07,-0.40,0.00,-42069
1919818,654.29,660.07,-0.40,0.00,-42069
1919849,654.29,661.29,-0.40,0.00,-42069
1919880,655.50,661.29,-0.40,0.00,-42069
1919909,655.50,661.29,-0.40,0.00,-42069
1919940,653.07,661.29,-0.40,0.00,-42069
1920032,655.50,660.07,-0.40,0.00,-42069
1920124,653.07,661.29,-0.40,0.00,-42069
1920154,654.29,661.29,-0.40,0.00,-42069
1920185,654.29,657.65,-0.40,0.00,-42069
1920216,655.50,660.07,-0.40,0.00,-42069
1920246,654.29,661.29,-0.40,0.00,-42069
1920277,655.50,661.29,-0.40,0.00,-42069
1920369,655.50,661.29,-0.40,0.00,-42069
1920460,655.50,661.29,-0.40,0.00,-42069
1920491,655.50,661.29,-0.40,0.00,-42069
1920522,655.50,661.29,-0.40,0.00,-42069
1920552,655.50,660.07,-0.40,0.00,-42069
1920644,655.50,662.50,-0.40,0.00,-42069
1920705,656.72,661.29,-0.40,0.00,-42069
1920736,655.50,661.29,-0.40,0.00,-42069
1920766,656.72,660.07,-0.40,0.00,-42069
1920797,656.72,661.29,-0.40,0.00,-42069
1920828,655.50,661.29,-0.40,0.00,-42069
1920919,656.72,662.50,-0.40,0.00,-42069
1920980,656.72,662.50,-0.40,0.00,-42069
1921011,656.72,661.29,-0.40,0.00,-42069
1921042,656.72,661.29,-0.40,0.00,-42069
1921073,656.72,662.50,-0.40,0.00,-42069
1921103,656.72,661.29,-0.40,0.00,-42069
1921195,656.72,661.29,-0.40,0.00,-42069
1921287,656.72,662.50,-0.40,0.00,-42069
1921317,656.72,662.50,-0.40,0.00,-42069
1921348,656.72,662.50,-0.40,0.00,-42069
1921379,656.72,662.50,-0.40,0.00,-42069
1921470,656.72,663.71,-0.40,0.00,-42069
1921562,657.93,662.50,-0.40,0.00,-42069
1921593,657.93,662.50,-0.40,0.00,-42069
1921624,656.72,663.71,-0.40,0.00,-42069
1921745,657.93,663.71,-0.40,0.00,-42069
1921807,657.93,662.50,-0.40,0.00,-42069
1921838,656.72,663.71,-0.40,0.00,-42069
1921868,656.72,663.71,-0.40,0.00,-42069
1921898,657.93,663.71,-0.40,0.00,-42069
1921929,657.93,663.71,-0.40,0.00,-42069
1922021,657.93,661.29,-0.40,0.00,-42069
1922113,657.93,663.71,-0.40,0.00,-42069
1922143,659.14,663.71,-0.40,0.00,-42069
1922173,657.93,663.71,-0.40,0.00,-42069
1922204,657.93,663.71,-0.40,0.00,-42069
1922296,655.50,664.92,-0.40,0.00,-42069
1922387,657.93,663.71,-0.40,0.00,-42069
1922418,659.14,663.71,-0.40,0.00,-42069
1922449,659.14,664.92,-0.40,0.00,-42069
1922480,659.14,662.50,-0.40,0.00,-42069
1922541,659.14,664.92,-0.40,0.00,-42069
1922632,659.14,662.50,-0.40,0.00,-42069
1922724,659.14,663.71,-0.40,0.00,-42069
1922755,659.14,663.71,-0.40,0.00,-42069
1922817,655.50,664.92,-0.40,0.00,-42069
1922847,657.93,664.92,-0.40,0.00,-42069
1922878,659.14,662.50,-0.40,0.00,-42069
1922969,659.14,664.92,-0.40,0.00,-42069
1923031,659.14,664.92,-0.40,0.00,-42069
1923061,659.14,662.50,-0.40,0.00,-42069
1923092,659.14,664.92,-0.40,0.00,-42069
1923123,660.36,664.92,-0.40,0.00,-42069
1923245,660.36,664.92,-0.40,0.00,-42069
1923306,660.36,663.71,-0.40,0.00,-42069
1923367,660.36,664.92,-0.40,0.00,-42069
1923397,661.57,664.92,-0.40,0.00,-42069
1923428,660.36,664.92,-0.40,0.00,-42069
1923520,660.36,666.13,-0.40,0.00,-42069
1923581,659.14,666.13,-0.40,0.00,-42069
1923612,660.36,663.71,-0.40,0.00,-42069
1923642,660.36,666.13,-0.40,0.00,-42069
1923673,660.36,666.13,-0.40,0.00,-42069
1923795,660.36,666.13,-0.40,0.00,-42069
1923857,661.57,664.92,-0.40,0.00,-42069
1923887,661.57,666.13,-0.40,0.00,-42069
1923917,661.57,666.13,-0.40,0.00,-42069
1923948,661.57,666.13,-0.40,0.00,-42069
1923979,661.57,666.13,-0.40,0.00,-42069
1924131,661.57,667.34,-0.40,0.00,-42069
1924162,661.57,666.13,-0.40,0.00,-42069
1924224,661.57,666.13,-0.40,0.00,-42069
1924254,661.57,667.34,-0.40,0.00,-42069
1924346,661.57,664.92,-0.40,0.00,-42069
1924407,661.57,667.34,-0.40,0.00,-42069
1924438,661.57,667.34,-0.40,0.00,-42069
1924499,661.57,667.34,-0.40,0.00,-42069
1924530,661.57,663.71,-0.40,0.00,-42069
1924682,662.79,667.34,-0.40,0.00,-42069
1924713,662.79,666.13,-0.40,0.00,-42069
1924774,662.79,667.34,-0.40,0.00,-42069
1924805,662.79,666.13,-0.40,0.00,-42069
1924958,662.79,666.13,-0.40,0.00,-42069
1924988,662.79,667.34,-0.40,0.00,-42069
1925050,662.79,667.34,-0.40,0.00,-42069
1925081,662.79,667.34,-0.40,0.00,-42069
1925264,664.00,668.55,-0.40,0.00,-42069
1925325,662.79,664.92,-0.40,0.00,-42069
1925356,664.00,666.13,-0.40,0.00,-42069
1925416,664.00,667.34,-0.40,0.00,-42069
1925509,664.00,668.55,-0.40,0.00,-42069
1925570,664.00,668.55,-0.40,0.00,-42069
1925630,664.00,668.55,-0.40,0.00,-42069
1925661,664.00,664.92,-0.40,0.00,-42069
1925692,664.00,668.55,-0.40,0.00,-42069
1925784,664.00,668.55,-0.40,0.00,-42069
1925846,665.21,668.55,-0.40,0.00,-42069
1925875,664.00,668.55,-0.40,0.00,-42069
1925906,664.00,668.55,-0.40,0.00,-42069
1925937,665.21,668.55,-0.40,0.00,-42069
1925967,664.00,668.55,-0.40,0.00,-42069
1926060,665.21,668.55,-0.40,0.00,-42069
1926151,666.43,669.76,-0.40,0.00,-42069
1926181,665.21,668.55,-0.40,0.00,-42069
1926212,665.21,669.76,-0.40,0.00,-42069
1926243,665.21,669.76,-0.40,0.00,-42069
1926335,665.21,669.76,-0.40,0.00,-42069
1926395,666.43,669.76,-0.40,0.00,-42069
1926457,665.21,669.76,-0.40,0.00,-42069
1926488,665.21,669.76,-0.40,0.00,-42069
1926610,665.21,668.55,-0.40,0.00,-42069
1926732,666.43,670.97,-0.40,0.00,-42069
1926794,667.64,669.76,-0.40,0.00,-42069
1926885,666.43,670.97,-0.40,0.00,-42069
1926977,666.43,670.97,-0.40,0.00,-42069
1927008,667.64,670.97,-0.40,0.00,-42069
1927038,667.64,669.76,-0.40,0.00,-42069
1927160,667.64,670.97,-0.40,0.00,-42069
1927222,667.64,670.97,-0.40,0.00,-42069
1927252,667.64,668.55,-0.40,0.00,-42069
1927283,667.64,670.97,-0.40,0.00,-42069
1927314,667.64,672.18,-0.40,0.00,-42069
1927345,667.64,672.18,-0.40,0.00,-42069
1927436,668.86,670.97,-0.40,0.00,-42069
1927559,667.64,672.18,-0.40,0.00,-42069
1927589,667.64,672.18,-0.40,0.00,-42069
1927650,668.86,672.18,-0.40,0.00,-42069
1927681,668.86,672.18,-0.40,0.00,-42069
1927773,668.86,672.18,-0.40,0.00,-42069
1927865,668.86,672.18,-0.40,0.00,-42069
1927895,665.21,673.39,-0.40,0.00,-42069
1927925,668.86,673.39,-0.40,0.00,-42069
1927956,670.07,672.18,-0.40,0.00,-42069
1927987,668.86,672.18,-0.40,0.00,-42069
1928017,670.07,672.18,-0.40,0.00,-42069
1928110,668.86,673.39,-0.40,0.00,-42069
1928170,670.07,673.39,-0.40,0.00,-42069
1928201,670.07,672.18,-0.40,0.00,-42069
1928262,670.07,672.18,-0.40,0.00,-42069
1928293,670.07,673.39,-0.40,0.00,-42069
1928384,671.28,673.39,-0.40,0.00,-42069
1928445,670.07,673.39,-0.40,0.00,-42069
1928476,670.07,673.39,-0.40,0.00,-42069
1928507,671.28,673.39,-0.40,0.00,-42069
1928538,671.28,673.39,-0.40,0.00,-42069
1928568,671.28,673.39,-0.40,0.00,-42069
1928659,671.28,673.39,-0.40,0.00,-42069
1928721,671.28,674.60,-0.40,0.00,-42069
1928752,671.28,670.97,-0.40,0.00,-42069
1928782,671.28,672.18,-0.40,0.00,-42069
1928813,671.28,673.39,-0.40,0.00,-42069
1928844,671.28,673.39,-0.40,0.00,-42069
1928935,671.28,672.18,-0.40,0.00,-42069
1928996,671.28,674.60,-0.40,0.00,-42069
1929027,671.28,673.39,-0.40,0.00,-42069
1929058,671.28,674.60,-0.40,0.00,-42069
1929089,671.28,674.60,-0.40,0.00,-42069
1929119,672.50,674.60,-0.40,0.00,-42069
1929272,672.50,673.39,-0.40,0.00,-42069
1929303,672.50,674.60,-0.40,0.00,-42069
1929333,672.50,675.81,-0.40,0.00,-42069
1929394,672.50,675.81,-0.40,0.00,-42069
1929486,672.50,674.60,-0.40,0.00,-42069
1929578,673.71,675.81,-0.40,0.00,-42069
1929609,672.50,675.81,-0.40,0.00,-42069
1929639,672.50,673.39,-0.40,0.00,-42069
1929761,673.71,675.81,-0.40,0.00,-42069
1929823,673.71,675.81,-0.40,0.00,-42069
1929853,673.71,672.18,-0.40,0.00,-42069
1929884,673.71,674.60,-0.40,0.00,-42069
1929914,673.71,675.81,-0.40,0.00,-42069
1929945,672.50,677.03,-0.40,0.00,-42069
1930037,673.71,675.81,-0.40,0.00,-42069
1930129,673.71,677.03,-0.40,0.00,-42069
1930159,673.71,675.81,-0.40,0.00,-42069
1930189,673.71,675.81,-0.40,0.00,-42069
1930220,673.71,675.81,-0.40,0.00,-42069
1930281,674.93,675.81,-0.40,0.00,-42069
1930465,674.93,675.81,-0.40,0.00,-42069
1930496,674.93,677.03,-0.40,0.00,-42069
1930557,674.93,677.03,-0.40,0.00,-42069
1930588,674.93,677.03,-0.40,0.00,-42069
1930710,673.71,677.03,-0.40,0.00,-42069
1930771,674.93,675.81,-0.40,0.00,-42069
1930802,674.93,675.81,-0.40,0.00,-42069
1930832,674.93,677.03,-0.40,0.00,-42069
1930863,674.93,677.03,-0.40,0.00,-42069
1930985,674.93,675.81,-0.40,0.00,-42069
1931046,674.93,677.03,-0.40,0.00,-42069
1931077,674.93,678.24,-0.40,0.00,-42069
1931108,674.93,677.03,-0.40,0.00,-42069
1931139,674.93,677.03,-0.40,0.00,-42069
1931168,674.93,674.60,-0.40,0.00,-42069
1931260,674.93,675.81,-0.40,0.00,-42069
1931353,674.93,677.03,-0.40,0.00,-42069
1931444,676.14,678.24,-0.40,0.00,-42069
1931536,676.14,677.03,-0.40,0.00,-42069
1931597,673.71,678.24,-0.40,0.00,-42069
1931628,674.93,678.24,-0.40,0.00,-42069
1931719,676.14,674.60,-0.40,0.00,-42069
1931811,676.14,678.24,-0.40,0.00,-42069
1931873,676.14,677.03,-0.40,0.00,-42069
1931904,676.14,678.24,-0.40,0.00,-42069
1931933,676.14,679.45,-0.40,0.00,-42069
1931995,677.36,678.24,-0.40,0.00,-42069
1932087,677.36,678.24,-0.40,0.00,-42069
1932148,674.93,679.45,-0.40,0.00,-42069
1932209,677.36,678.24,-0.40,0.00,-42069
1932239,677.36,678.24,-0.40,0.00,-42069
1932362,677.36,679.45,-0.40,0.00,-42069
1932423,677.36,679.45,-0.40,0.00,-42069
1932484,677.36,680.66,-0.40,0.00,-42069
1932515,676.14,678.24,-0.40,0.00,-42069
1932546,677.36,679.45,-0.40,0.00,-42069
1932638,677.36,677.03,-0.40,0.00,-42069
1932729,677.36,679.45,-0.40,0.00,-42069
1932760,677.36,679.45,-0.40,0.00,-42069
1932790,677.36,679.45,-0.40,0.00,-42069
1932821,677.36,679.45,-0.40,0.00,-42069
1932852,677.36,678.24,-0.40,0.00,-42069
1932882,677.36,679.45,-0.40,0.00,-42069
1932974,677.36,679.45,-0.40,0.00,-42069
1933066,677.36,678.24,-0.40,0.00,-42069
1933096,677.36,679.45,-0.40,0.00,-42069
1933127,677.36,679.45,-0.40,0.00,-42069
1933158,678.57,679.45,-0.40,0.00,-42069
1933188,677.36,679.45,-0.40,0.00,-42069
1933218,677.36,680.66,-0.40,0.00,-42069
1933310,678.57,679.45,-0.40,0.00,-42069
1933372,678.57,680.66,-0.40,0.00,-42069
1933403,678.57,678.24,-0.40,0.00,-42069
1933432,677.36,680.66,-0.40,0.00,-42069
1933494,678.57,680.66,-0.40,0.00,-42069
1933586,678.57,679.45,-0.40,0.00,-42069
1933678,677.36,680.66,-0.40,0.00,-42069
1933708,677.36,679.45,-0.40,0.00,-42069
1933769,678.57,679.45,-0.40,0.00,-42069
1933923,678.57,679.45,-0.40,0.00,-42069
1933953,678.57,681.87,-0.40,0.00,-42069
1933983,678.57,680.66,-0.40,0.00,-42069
1934014,678.57,677.03,-0.40,0.00,-42069
1934106,678.57,679.45,-0.40,0.00,-42069
1934197,678.57,680.66,-0.40,0.00,-42069
1934259,678.57,680.66,-0.40,0.00,-42069
1934289,679.78,680.66,-0.40,0.00,-42069
1934320,678.57,679.45,-0.40,0.00,-42069
1934442,679.78,680.66,-0.40,0.00,-42069
1934534,679.78,680.66,-0.40,0.00,-42069
1934565,676.14,681.87,-0.40,0.00,-42069
1934596,679.78,680.66,-0.40,0.00,-42069
1934626,677.36,681.87,-0.40,0.00,-42069
1934717,679.78,681.87,-0.40,0.00,-42069
1934810,679.78,681.87,-0.40,0.00,-42069
1934840,679.78,681.87,-0.40,0.00,-42069
1934902,681.00,681.87,-0.40,0.00,-42069
1934993,679.78,681.87,-0.40,0.00,-42069
1935054,679.78,681.87,-0.40,0.00,-42069
1935085,679.78,681.87,-0.40,0.00,-42069
1935116,681.00,681.87,-0.40,0.00,-42069
1935147,681.00,681.87,-0.40,0.00,-42069
1935177,679.78,681.87,-0.40,0.00,-42069
1935268,678.57,683.08,-0.40,0.00,-42069
1935330,677.36,683.08,-0.40,0.00,-42069
1935361,678.57,683.08,-0.40,0.00,-42069
1935422,681.00,681.87,-0.40,0.00,-42069
1935452,681.00,681.87,-0.40,0.00,-42069
1935544,681.00,681.87,-0.40,0.00,-42069
1935667,681.00,681.87,-0.40,0.00,-42069
1935696,679.78,681.87,-0.40,0.00,-42069
1935727,681.00,680.66,-0.40,0.00,-42069
1935789,679.78,683.08,-0.40,0.00,-42069
1935881,681.00,683.08,-0.40,0.00,-42069
1935942,681.00,683.08,-0.40,0.00,-42069
1935972,682.21,683.08,-0.40,0.00,-42069
1936003,681.00,683.08,-0.40,0.00,-42069
1936033,681.00,683.08,-0.40,0.00,-42069
1936064,679.78,683.08,-0.40,0.00,-42069
1936156,681.00,680.66,-0.40,0.00,-42069
1936217,682.21,683.08,-0.40,0.00,-42069
1936247,681.00,683.08,-0.40,0.00,-42069
1936309,681.00,683.08,-0.40,0.00,-42069
1936339,681.00,680.66,-0.40,0.00,-42069
1936432,681.00,683.08,-0.40,0.00,-42069
1936492,682.21,683.08,-0.40,0.00,-42069
1936523,682.21,683.08,-0.40,0.00,-42069
1936553,682.21,683.08,-0.40,0.00,-42069
1936584,682.21,683.08,-0.40,0.00,-42069
1936615,682.21,683.08,-0.40,0.00,-42069
1936706,681.00,683.08,-0.40,0.00,-42069
1936768,682.21,683.08,-0.40,0.00,-42069
1936798,682.21,683.08,-0.40,0.00,-42069
1936829,682.21,684.29,-0.40,0.00,-42069
1936860,682.21,681.87,-0.40,0.00,-42069
1936890,682.21,684.29,-0.40,0.00,-42069
1936982,682.21,683.08,-0.40,0.00,-42069
1937074,682.21,681.87,-0.40,0.00,-42069
1937104,682.21,683.08,-0.40,0.00,-42069
1937135,682.21,683.08,-0.40,0.00,-42069
1937166,682.21,684.29,-0.40,0.00,-42069
1937318,682.21,683.08,-0.40,0.00,-42069
1937349,682.21,683.08,-0.40,0.00,-42069
1937411,682.21,684.29,-0.40,0.00,-42069
1937441,682.21,683.08,-0.40,0.00,-42069
1937532,681.00,679.45,-0.40,0.00,-42069
1937625,682.21,684.29,-0.40,0.00,-42069
1937655,682.21,683.08,-0.40,0.00,-42069
1937716,683.43,684.29,-0.40,0.00,-42069
1937808,682.21,684.29,-0.40,0.00,-42069
1937900,682.21,683.08,-0.40,0.00,-42069
1937931,682.21,684.29,-0.40,0.00,-42069
1937960,682.21,684.29,-0.40,0.00,-42069
1937991,682.21,684.29,-0.40,0.00,-42069
1938083,682.21,684.29,-0.40,0.00,-42069
1938205,681.00,685.50,-0.40,0.00,-42069
1938236,683.43,685.50,-0.40,0.00,-42069
1938267,682.21,684.29,-0.40,0.00,-42069
1938297,683.43,684.29,-0.40,0.00,-42069
1938328,682.21,684.29,-0.40,0.00,-42069
1938420,682.21,681.87,-0.40,0.00,-42069
1938481,683.43,684.29,-0.40,0.00,-42069
1938542,683.43,685.50,-0.40,0.00,-42069
1938573,683.43,685.50,-0.40,0.00,-42069
1938604,683.43,681.87,-0.40,0.00,-42069
1938696,683.43,684.29,-0.40,0.00,-42069
1938756,683.43,684.29,-0.40,0.00,-42069
1938787,683.43,685.50,-0.40,0.00,-42069
1938818,683.43,685.50,-0.40,0.00,-42069
1938848,683.43,684.29,-0.40,0.00,-42069
1938879,683.43,684.29,-0.40,0.00,-42069
1938970,683.43,684.29,-0.40,0.00,-42069
1939032,684.64,685.50,-0.40,0.00,-42069
1939062,684.64,685.50,-0.40,0.00,-42069
1939093,683.43,685.50,-0.40,0.00,-42069
1939124,684.64,685.50,-0.40,0.00,-42069
1939154,683.43,685.50,-0.40,0.00,-42069
1939246,684.64,684.29,-0.40,0.00,-42069
1939307,683.43,685.50,-0.40,0.00,-42069
1939338,683.43,685.50,-0.40,0.00,-42069
1939368,684.64,684.29,-0.40,0.00,-42069
1939399,683.43,685.50,-0.40,0.00,-42069
1939430,679.78,685.50,-0.40,0.00,-42069
1939521,683.43,685.50,-0.40,0.00,-42069
1939582,684.64,685.50,-0.40,0.00,-42069
1939644,683.43,684.29,-0.40,0.00,-42069
1939675,683.43,685.50,-0.40,0.00,-42069
1939796,684.64,685.50,-0.40,0.00,-42069
1939858,684.64,685.50,-0.40,0.00,-42069
1939919,681.00,686.71,-0.40,0.00,-42069
1939950,683.43,686.71,-0.40,0.00,-42069
1939980,684.64,681.87,-0.40,0.00,-42069
1940072,684.64,686.71,-0.40,0.00,-42069
1940133,684.64,686.71,-0.40,0.00,-42069
1940195,684.64,685.50,-0.40,0.00,-42069
1940225,685.85,685.50,-0.40,0.00,-42069
1940347,683.43,686.71,-0.40,0.00,-42069
1940409,683.43,686.71,-0.40,0.00,-42069
1940470,685.85,686.71,-0.40,0.00,-42069
1940500,685.85,685.50,-0.40,0.00,-42069
1940531,684.64,686.71,-0.40,0.00,-42069
1940715,684.64,686.71,-0.40,0.00,-42069
1940745,684.64,686.71,-0.40,0.00,-42069
1940775,684.64,686.71,-0.40,0.00,-42069
1940806,683.43,687.92,-0.40,0.00,-42069
1940868,685.85,686.71,-0.40,0.00,-42069
1940960,685.85,686.71,-0.40,0.00,-42069
1941020,685.85,687.92,-0.40,0.00,-42069
1941051,685.85,686.71,-0.40,0.00,-42069
1941082,687.07,686.71,-0.40,0.00,-42069
1941143,684.64,684.29,-0.40,0.00,-42069
1941234,684.64,686.71,-0.40,0.00,-42069
1941296,685.85,686.71,-0.40,0.00,-42069
1941326,684.64,684.29,-0.40,0.00,-42069
1941357,685.85,686.71,-0.40,0.00,-42069
1941388,685.85,686.71,-0.40,0.00,-42069
1941419,684.64,687.92,-0.40,0.00,-42069
1941510,685.85,686.71,-0.40,0.00,-42069
1941571,685.85,687.92,-0.40,0.00,-42069
1941602,685.85,686.71,-0.40,0.00,-42069
1941633,685.85,686.71,-0.40,0.00,-42069
1941663,685.85,686.71,-0.40,0.00,-42069
1941694,685.85,686.71,-0.40,0.00,-42069
1941785,684.64,687.92,-0.40,0.00,-42069
1941877,685.85,687.92,-0.40,0.00,-42069
1941908,685.85,687.92,-0.40,0.00,-42069
1941968,685.85,687.92,-0.40,0.00,-42069
1942061,685.85,687.92,-0.40,0.00,-42069
1942122,685.85,687.92,-0.40,0.00,-42069
1942153,687.07,687.92,-0.40,0.00,-42069
1942183,687.07,687.92,-0.40,0.00,-42069
1942244,687.07,686.71,-0.40,0.00,-42069
1942336,687.07,687.92,-0.40,0.00,-42069
1942397,683.43,689.13,-0.40,0.00,-42069
1942489,687.07,689.13,-0.40,0.00,-42069
1942550,687.07,687.92,-0.40,0.00,-42069
1942581,687.07,687.92,-0.40,0.00,-42069
1942611,687.07,687.92,-0.40,0.00,-42069
1942642,685.85,689.13,-0.40,0.00,-42069
1942673,687.07,689.13,-0.40,0.00,-42069
1942764,687.07,687.92,-0.40,0.00,-42069
1942825,687.07,686.71,-0.40,0.00,-42069
1942856,687.07,689.13,-0.40,0.00,-42069
1942887,687.07,689.13,-0.40,0.00,-42069
1942918,687.07,689.13,-0.40,0.00,-42069
1942948,687.07,687.92,-0.40,0.00,-42069
1943040,687.07,689.13,-0.40,0.00,-42069
1943132,688.28,689.13,-0.40,0.00,-42069
1943162,687.07,687.92,-0.40,0.00,-42069
1943193,687.07,689.13,-0.40,0.00,-42069
1943223,688.28,689.13,-0.40,0.00,-42069
1943254,687.07,686.71,-0.40,0.00,-42069
1943376,688.28,689.13,-0.40,0.00,-42069
1943468,688.28,687.92,-0.40,0.00,-42069
1943498,687.07,689.13,-0.40,0.00,-42069
1943529,687.07,687.92,-0.40,0.00,-42069
1943560,687.07,689.13,-0.40,0.00,-42069
1943590,687.07,686.71,-0.40,0.00,-42069
1943621,687.07,687.92,-0.40,0.00,-42069
1943774,685.85,689.13,-0.40,0.00,-42069
1943804,687.07,686.71,-0.40,0.00,-42069
1943866,687.07,689.13,-0.40,0.00,-42069
1943897,687.07,689.13,-0.40,0.00,-42069
1943988,687.07,689.13,-0.40,0.00,-42069
